Date,Total.Streams,Abreviatted
2020-11-08,581647,UA
2020-11-09,608947,UA
2020-11-10,614765,UA
2020-11-11,608522,UA
2020-11-12,647809,UA
2020-11-13,979117,UA
2020-11-14,821387,UA
2020-11-15,723849,UA
2020-11-16,725387,UA
2020-11-17,691386,UA
2020-11-18,680910,UA
2020-11-19,681880,UA
2020-11-20,827374,UA
2020-11-21,725668,UA
2020-11-22,648430,UA
2020-11-23,668077,UA
2020-11-24,663993,UA
2020-11-25,661908,UA
2020-11-26,658129,UA
2020-11-27,652350,UA
2020-11-28,640421,UA
2020-11-29,595920,UA
2020-11-30,612286,UA
2020-12-01,610727,UA
2020-12-02,634708,UA
2020-12-03,651298,UA
2020-12-04,672273,UA
2020-12-05,651823,UA
2020-12-06,606211,UA
2020-12-07,613517,UA
2020-12-08,614108,UA
2020-12-09,611166,UA
2020-12-10,614530,UA
2020-12-11,647419,UA
2020-12-12,634791,UA
2020-12-13,590602,UA
2020-12-14,614223,UA
2020-12-15,621882,UA
2020-12-16,624569,UA
2020-12-17,632785,UA
2020-12-18,696851,UA
2020-12-19,690262,UA
2020-12-20,641709,UA
2020-12-21,658099,UA
2020-12-22,651791,UA
2020-12-23,667449,UA
2020-12-24,697773,UA
2020-12-25,758222,UA
2020-12-26,673663,UA
2020-12-27,637907,UA
2020-12-28,700636,UA
2020-12-29,741880,UA
2020-12-30,783054,UA
2020-12-31,1004733,UA
2021-01-01,609048,UA
2021-01-02,620532,UA
2021-01-03,612544,UA
2021-01-04,655764,UA
2021-01-05,668426,UA
2021-01-06,666568,UA
2021-01-07,586849,UA
2021-01-08,635841,UA
2021-01-09,640129,UA
2021-01-10,629692,UA
2021-01-11,693882,UA
2021-01-12,700994,UA
2021-01-13,696330,UA
2021-01-14,678566,UA
2021-01-15,702027,UA
2021-01-16,662736,UA
2021-01-17,616019,UA
2021-01-18,667555,UA
2021-01-19,667324,UA
2021-01-20,666901,UA
2021-01-21,680687,UA
2021-01-22,706898,UA
2021-01-23,663156,UA
2021-01-24,615403,UA
2021-01-25,653629,UA
2021-01-26,662998,UA
2021-01-27,673898,UA
2021-01-28,681120,UA
2021-01-29,733669,UA
2021-01-30,725342,UA
2021-01-31,668977,UA
2021-02-01,677162,UA
2021-02-02,686699,UA
2021-02-03,711473,UA
2021-02-04,707824,UA
2021-02-05,766788,UA
2021-02-06,749055,UA
2021-02-07,685819,UA
2021-02-08,690238,UA
2021-02-09,694629,UA
2021-02-10,705792,UA
2021-02-11,721717,UA
2021-02-12,767872,UA
2021-02-13,738441,UA
2021-02-14,692965,UA
2021-02-15,701700,UA
2021-02-16,700310,UA
2021-02-17,704299,UA
2021-02-18,728221,UA
2021-02-19,842928,UA
2021-02-20,795329,UA
2021-02-21,729209,UA
2021-02-22,753975,UA
2021-02-23,752288,UA
2021-02-24,751143,UA
2021-02-25,762997,UA
2021-02-26,880580,UA
2021-02-27,808609,UA
2021-02-28,735381,UA
2021-03-01,741642,UA
2021-03-02,746816,UA
2021-03-03,755421,UA
2021-03-04,765881,UA
2021-03-05,839471,UA
2021-03-06,792566,UA
2021-03-07,737118,UA
2021-03-08,729351,UA
2021-03-09,724112,UA
2021-03-10,734090,UA
2021-03-11,751740,UA
2021-03-12,843373,UA
2021-03-13,820871,UA
2021-03-14,747814,UA
2021-03-15,762110,UA
2021-03-16,757250,UA
2021-03-17,766760,UA
2021-03-18,766207,UA
2021-03-19,958992,UA
2021-03-20,845334,UA
2021-03-21,776869,UA
2021-03-22,811948,UA
2021-03-23,806142,UA
2021-03-24,788336,UA
2021-03-25,794359,UA
2021-03-26,891750,UA
2021-03-27,808767,UA
2021-03-28,729034,UA
2021-03-29,786597,UA
2021-03-30,785411,UA
2021-03-31,838801,UA
2021-04-01,843010,UA
2021-04-02,929674,UA
2021-04-03,866926,UA
2021-04-04,789890,UA
2021-04-05,852826,UA
2021-04-06,843407,UA
2021-04-07,833807,UA
2021-04-08,848326,UA
2021-04-09,905625,UA
2021-04-10,836436,UA
2021-04-11,770171,UA
2021-04-12,802894,UA
2021-04-13,799163,UA
2021-04-14,799099,UA
2021-04-15,800164,UA
2021-04-16,863126,UA
2021-04-17,809750,UA
2021-04-18,747905,UA
2021-04-19,791963,UA
2021-04-20,786002,UA
2021-04-21,794871,UA
2021-04-22,795641,UA
2021-04-23,831672,UA
2021-04-24,793695,UA
2021-04-25,725517,UA
2021-04-26,774384,UA
2021-04-27,798932,UA
2021-04-28,823188,UA
2021-04-29,845020,UA
2021-04-30,994271,UA
2021-05-01,874985,UA
2021-05-02,754658,UA
2021-05-03,774905,UA
2021-05-04,803880,UA
2021-05-05,817081,UA
2021-05-06,812025,UA
2021-05-07,888277,UA
2021-05-08,837507,UA
2021-05-09,797383,UA
2021-05-10,814537,UA
2021-05-11,801735,UA
2021-05-12,818495,UA
2021-05-13,833746,UA
2021-05-14,935161,UA
2021-05-15,922664,UA
2021-05-16,859009,UA
2021-05-17,887120,UA
2021-05-18,895744,UA
2021-05-19,911920,UA
2021-05-20,996783,UA
2021-05-21,1349069,UA
2021-05-22,1140241,UA
2021-05-23,1092948,UA
2021-05-24,1116261,UA
2021-05-25,1137641,UA
2021-05-26,1147437,UA
2021-05-27,1202382,UA
2021-05-28,1487641,UA
2021-05-29,1282186,UA
2021-05-30,1179517,UA
2021-05-31,1209913,UA
2021-06-01,1170588,UA
2021-06-02,1161622,UA
2021-06-03,1143521,UA
2021-06-04,1226999,UA
2021-06-05,1122295,UA
2021-06-06,1037887,UA
2021-06-07,1107370,UA
2021-06-08,1088022,UA
2021-06-09,1078674,UA
2021-06-10,1065122,UA
2021-06-11,1110441,UA
2021-06-12,1019883,UA
2021-06-13,938085,UA
2021-06-14,1025468,UA
2017-01-01,558511,UY
2017-01-02,502696,UY
2017-01-03,411795,UY
2017-01-04,449121,UY
2017-01-05,515598,UY
2017-01-06,519443,UY
2017-01-07,509487,UY
2017-01-08,429900,UY
2017-01-09,484799,UY
2017-01-10,483416,UY
2017-01-11,524916,UY
2017-01-12,532855,UY
2017-01-13,529631,UY
2017-01-14,543443,UY
2017-01-15,454038,UY
2017-01-16,494422,UY
2017-01-17,528915,UY
2017-01-18,555593,UY
2017-01-19,555877,UY
2017-01-20,567948,UY
2017-01-21,555710,UY
2017-01-22,471859,UY
2017-01-23,534000,UY
2017-01-24,531492,UY
2017-01-25,502318,UY
2017-01-26,515192,UY
2017-01-27,600231,UY
2017-01-28,585178,UY
2017-01-29,491211,UY
2017-01-30,548720,UY
2017-01-31,501981,UY
2017-02-01,544932,UY
2017-02-02,554354,UY
2017-02-03,608829,UY
2017-02-04,563828,UY
2017-02-05,398132,UY
2017-02-06,493607,UY
2017-02-07,541817,UY
2017-02-08,535719,UY
2017-02-09,551101,UY
2017-02-10,572379,UY
2017-02-11,503276,UY
2017-02-12,408137,UY
2017-02-13,458405,UY
2017-02-14,504263,UY
2017-02-15,520723,UY
2017-02-16,548154,UY
2017-02-17,575889,UY
2017-02-18,527843,UY
2017-02-19,463194,UY
2017-02-20,505586,UY
2017-02-21,506230,UY
2017-02-22,521892,UY
2017-02-23,526385,UY
2017-02-24,579388,UY
2017-02-25,567108,UY
2017-02-26,446862,UY
2017-02-27,443776,UY
2017-02-28,478436,UY
2017-03-01,523607,UY
2017-03-02,537455,UY
2017-03-03,570342,UY
2017-03-04,531132,UY
2017-03-05,488969,UY
2017-03-06,526453,UY
2017-03-07,518150,UY
2017-03-08,479871,UY
2017-03-09,470904,UY
2017-03-10,557624,UY
2017-03-11,539518,UY
2017-03-12,415194,UY
2017-03-13,477953,UY
2017-03-14,489512,UY
2017-03-15,476581,UY
2017-03-16,440339,UY
2017-03-17,522050,UY
2017-03-18,499476,UY
2017-03-19,409699,UY
2017-03-20,448239,UY
2017-03-21,462452,UY
2017-03-22,472158,UY
2017-03-23,441228,UY
2017-03-24,504855,UY
2017-03-25,517495,UY
2017-03-26,418394,UY
2017-03-27,455372,UY
2017-03-28,466779,UY
2017-03-29,451019,UY
2017-03-30,475635,UY
2017-03-31,524770,UY
2017-04-01,510459,UY
2017-04-02,423808,UY
2017-04-03,457967,UY
2017-04-04,488505,UY
2017-04-05,460276,UY
2017-04-06,472086,UY
2017-04-07,562932,UY
2017-04-08,509708,UY
2017-04-09,381682,UY
2017-04-10,434948,UY
2017-04-11,421694,UY
2017-04-12,451317,UY
2017-04-13,425663,UY
2017-04-14,398342,UY
2017-04-15,390984,UY
2017-04-16,374040,UY
2017-04-17,442775,UY
2017-04-18,437141,UY
2017-04-19,411384,UY
2017-04-20,432396,UY
2017-04-21,512805,UY
2017-04-22,442239,UY
2017-04-23,370618,UY
2017-04-24,429913,UY
2017-04-25,437110,UY
2017-04-26,395121,UY
2017-04-27,412872,UY
2017-04-28,492622,UY
2017-04-29,504769,UY
2017-04-30,419469,UY
2017-05-01,424137,UY
2017-05-02,453599,UY
2017-05-03,468945,UY
2017-05-04,505940,UY
2017-05-05,546865,UY
2017-05-06,509567,UY
2017-05-07,423803,UY
2017-05-08,422177,UY
2017-05-09,485336,UY
2017-05-10,465264,UY
2017-05-11,469341,UY
2017-05-12,549433,UY
2017-05-13,495677,UY
2017-05-14,397478,UY
2017-05-15,482062,UY
2017-05-16,495779,UY
2017-05-17,479549,UY
2017-05-18,499459,UY
2017-05-19,513207,UY
2017-05-20,494702,UY
2017-05-21,378860,UY
2017-05-22,464004,UY
2017-05-23,452674,UY
2017-05-24,432697,UY
2017-05-25,458089,UY
2017-05-26,543229,UY
2017-05-27,459307,UY
2017-05-28,355660,UY
2017-05-29,458002,UY
2017-06-01,507942,UY
2017-06-03,475531,UY
2017-06-04,382672,UY
2017-06-05,438523,UY
2017-06-06,481393,UY
2017-06-07,483241,UY
2017-06-08,455748,UY
2017-06-09,541535,UY
2017-06-10,493659,UY
2017-06-11,394382,UY
2017-06-12,441831,UY
2017-06-13,464316,UY
2017-06-14,484216,UY
2017-06-15,499226,UY
2017-06-16,564412,UY
2017-06-17,516004,UY
2017-06-18,368419,UY
2017-06-19,400314,UY
2017-06-20,419762,UY
2017-06-21,443428,UY
2017-06-22,490048,UY
2017-06-23,553168,UY
2017-06-24,514424,UY
2017-06-25,429057,UY
2017-06-26,484086,UY
2017-06-27,462086,UY
2017-06-28,453982,UY
2017-06-29,467963,UY
2017-06-30,507714,UY
2017-07-01,507741,UY
2017-07-02,405507,UY
2017-07-03,474738,UY
2017-07-04,487466,UY
2017-07-05,486933,UY
2017-07-06,461088,UY
2017-07-07,491148,UY
2017-07-08,459006,UY
2017-07-09,374079,UY
2017-07-10,437623,UY
2017-07-11,486114,UY
2017-07-12,479823,UY
2017-07-13,554587,UY
2017-07-14,577030,UY
2017-07-15,533963,UY
2017-07-16,373567,UY
2017-07-17,452331,UY
2017-07-18,392689,UY
2017-07-19,455152,UY
2017-07-20,455375,UY
2017-07-21,544165,UY
2017-07-22,525024,UY
2017-07-23,400892,UY
2017-07-24,456140,UY
2017-07-25,475197,UY
2017-07-26,484865,UY
2017-07-27,557358,UY
2017-07-28,614201,UY
2017-07-29,599775,UY
2017-07-30,410798,UY
2017-07-31,436449,UY
2017-08-01,486340,UY
2017-08-02,520589,UY
2017-08-03,542408,UY
2017-08-04,587924,UY
2017-08-05,568559,UY
2017-08-06,475000,UY
2017-08-07,507685,UY
2017-08-08,481804,UY
2017-08-09,524300,UY
2017-08-10,518636,UY
2017-08-11,530137,UY
2017-08-12,521328,UY
2017-08-13,441302,UY
2017-08-14,494953,UY
2017-08-15,511903,UY
2017-08-16,537842,UY
2017-08-17,540367,UY
2017-08-18,619972,UY
2017-08-19,496273,UY
2017-08-20,467886,UY
2017-08-21,493321,UY
2017-08-22,508443,UY
2017-08-23,553845,UY
2017-08-24,570551,UY
2017-08-25,422180,UY
2017-08-26,458695,UY
2017-08-27,422859,UY
2017-08-28,515589,UY
2017-08-29,479676,UY
2017-08-30,523419,UY
2017-08-31,526632,UY
2017-09-01,599956,UY
2017-09-02,621987,UY
2017-09-03,476264,UY
2017-09-04,503108,UY
2017-09-05,558435,UY
2017-09-06,532965,UY
2017-09-07,563794,UY
2017-09-08,613897,UY
2017-09-09,552288,UY
2017-09-10,427984,UY
2017-09-11,530718,UY
2017-09-12,587312,UY
2017-09-13,567367,UY
2017-09-14,629186,UY
2017-09-15,653070,UY
2017-09-16,632743,UY
2017-09-17,501860,UY
2017-09-18,618815,UY
2017-09-19,619376,UY
2017-09-20,633574,UY
2017-09-21,566096,UY
2017-09-22,612585,UY
2017-09-23,621037,UY
2017-09-24,550168,UY
2017-09-25,581889,UY
2017-09-26,544452,UY
2017-09-27,541062,UY
2017-09-28,589928,UY
2017-09-29,616692,UY
2017-09-30,602902,UY
2017-10-01,476850,UY
2017-10-02,544981,UY
2017-10-03,568766,UY
2017-10-04,614518,UY
2017-10-05,560410,UY
2017-10-06,645117,UY
2017-10-07,619812,UY
2017-10-08,517654,UY
2017-10-09,554866,UY
2017-10-10,547328,UY
2017-10-11,541448,UY
2017-10-12,548571,UY
2017-10-13,620072,UY
2017-10-14,649588,UY
2017-10-15,572868,UY
2017-10-16,608412,UY
2017-10-17,549822,UY
2017-10-18,574884,UY
2017-10-19,586054,UY
2017-10-20,659416,UY
2017-10-21,593413,UY
2017-10-22,512889,UY
2017-10-23,562098,UY
2017-10-24,594323,UY
2017-10-25,614607,UY
2017-10-26,605272,UY
2017-10-27,590681,UY
2017-10-28,635406,UY
2017-10-29,525499,UY
2017-10-30,555842,UY
2017-10-31,578739,UY
2017-11-01,599309,UY
2017-11-02,552321,UY
2017-11-03,660591,UY
2017-11-04,651901,UY
2017-11-05,552084,UY
2017-11-06,572568,UY
2017-11-07,581026,UY
2017-11-08,573527,UY
2017-11-09,607286,UY
2017-11-10,642911,UY
2017-11-11,591667,UY
2017-11-12,527537,UY
2017-11-13,567941,UY
2017-11-14,582260,UY
2017-11-15,568053,UY
2017-11-16,553150,UY
2017-11-17,645710,UY
2017-11-18,575497,UY
2017-11-19,486184,UY
2017-11-20,527431,UY
2017-11-21,571577,UY
2017-11-22,573499,UY
2017-11-23,580864,UY
2017-11-24,598303,UY
2017-11-25,617114,UY
2017-11-26,536951,UY
2017-11-27,560162,UY
2017-11-28,578061,UY
2017-11-29,593830,UY
2017-11-30,607524,UY
2017-12-01,664234,UY
2017-12-02,641081,UY
2017-12-03,523239,UY
2017-12-04,585305,UY
2017-12-05,614281,UY
2017-12-06,617390,UY
2017-12-07,608507,UY
2017-12-08,676230,UY
2017-12-09,667379,UY
2017-12-10,584910,UY
2017-12-11,577138,UY
2017-12-12,606991,UY
2017-12-13,615810,UY
2017-12-14,635522,UY
2017-12-15,672331,UY
2017-12-16,636240,UY
2017-12-17,489503,UY
2017-12-18,592884,UY
2017-12-19,569140,UY
2017-12-20,630900,UY
2017-12-21,656263,UY
2017-12-22,692648,UY
2017-12-23,644951,UY
2017-12-24,741854,UY
2017-12-25,660421,UY
2017-12-26,644101,UY
2017-12-27,648028,UY
2017-12-28,656856,UY
2017-12-29,710354,UY
2017-12-30,708268,UY
2017-12-31,720292,UY
2018-01-01,718922,UY
2018-01-02,657834,UY
2018-01-03,649050,UY
2018-01-04,638978,UY
2018-01-05,654106,UY
2018-01-06,655159,UY
2018-01-07,615572,UY
2018-01-08,639597,UY
2018-01-09,644559,UY
2018-01-10,642174,UY
2018-01-11,648703,UY
2018-01-12,696425,UY
2018-01-13,663561,UY
2018-01-14,547303,UY
2018-01-15,634996,UY
2018-01-16,663543,UY
2018-01-17,626768,UY
2018-01-18,658130,UY
2018-01-19,695765,UY
2018-01-20,692187,UY
2018-01-21,631084,UY
2018-01-22,636723,UY
2018-01-23,597978,UY
2018-01-24,601987,UY
2018-01-25,639341,UY
2018-01-26,661895,UY
2018-01-27,604702,UY
2018-01-28,597384,UY
2018-01-29,625651,UY
2018-01-30,630427,UY
2018-01-31,632026,UY
2018-02-01,642787,UY
2018-02-02,692914,UY
2018-02-03,663222,UY
2018-02-04,590813,UY
2018-02-05,623962,UY
2018-02-06,637274,UY
2018-02-07,628184,UY
2018-02-08,608571,UY
2018-02-09,649953,UY
2018-02-10,681023,UY
2018-02-11,524862,UY
2018-02-12,574055,UY
2018-02-13,585630,UY
2018-02-14,597642,UY
2018-02-15,608783,UY
2018-02-16,656820,UY
2018-02-17,641230,UY
2018-02-18,579995,UY
2018-02-19,585236,UY
2018-02-20,593366,UY
2018-02-21,567579,UY
2018-02-22,608100,UY
2018-02-23,668950,UY
2018-02-24,630583,UY
2018-02-25,564254,UY
2018-02-26,605277,UY
2018-02-27,609829,UY
2018-02-28,598940,UY
2018-03-01,608836,UY
2018-03-02,656012,UY
2018-03-03,658667,UY
2018-03-04,578379,UY
2018-03-05,584123,UY
2018-03-06,579983,UY
2018-03-07,569274,UY
2018-03-08,551555,UY
2018-03-09,587560,UY
2018-03-10,581104,UY
2018-03-11,490791,UY
2018-03-12,548086,UY
2018-03-13,560220,UY
2018-03-14,541082,UY
2018-03-15,495237,UY
2018-03-16,612279,UY
2018-03-17,614490,UY
2018-03-18,423071,UY
2018-03-19,568660,UY
2018-03-20,584601,UY
2018-03-21,586601,UY
2018-03-22,608502,UY
2018-03-23,653558,UY
2018-03-24,635615,UY
2018-03-25,500451,UY
2018-03-26,553191,UY
2018-03-27,557838,UY
2018-03-28,592144,UY
2018-03-29,601437,UY
2018-03-30,556326,UY
2018-03-31,550639,UY
2018-04-01,521186,UY
2018-04-02,549794,UY
2018-04-03,533953,UY
2018-04-04,542348,UY
2018-04-05,572704,UY
2018-04-06,589282,UY
2018-04-07,556541,UY
2018-04-08,467565,UY
2018-04-09,545353,UY
2018-04-10,544696,UY
2018-04-11,540035,UY
2018-04-12,531843,UY
2018-04-13,601642,UY
2018-04-14,588117,UY
2018-04-15,502181,UY
2018-04-16,544374,UY
2018-04-17,566328,UY
2018-04-18,558022,UY
2018-04-19,535142,UY
2018-04-20,591587,UY
2018-04-21,569777,UY
2018-04-22,455705,UY
2018-04-23,495652,UY
2018-04-24,515946,UY
2018-04-25,519267,UY
2018-04-26,527495,UY
2018-04-27,554596,UY
2018-04-28,521564,UY
2018-04-29,409177,UY
2018-04-30,510669,UY
2018-05-01,402244,UY
2018-05-02,459109,UY
2018-05-03,510931,UY
2018-05-04,545361,UY
2018-05-05,492341,UY
2018-05-06,454184,UY
2018-05-07,506127,UY
2018-05-08,507332,UY
2018-05-09,525399,UY
2018-05-10,517356,UY
2018-05-11,574368,UY
2018-05-12,574884,UY
2018-05-13,465366,UY
2018-05-14,510838,UY
2018-05-15,522106,UY
2018-05-16,509284,UY
2018-05-17,494668,UY
2018-05-18,653611,UY
2018-05-19,576874,UY
2018-05-20,495942,UY
2018-05-21,516708,UY
2018-05-22,546047,UY
2018-05-23,541800,UY
2018-05-24,542998,UY
2018-05-25,587175,UY
2018-05-26,551103,UY
2018-05-27,500223,UY
2018-05-28,543594,UY
2018-05-29,568448,UY
2018-05-30,514192,UY
2018-05-31,519978,UY
2018-06-01,559654,UY
2018-06-02,546579,UY
2018-06-03,473119,UY
2018-06-04,503595,UY
2018-06-05,514297,UY
2018-06-06,527170,UY
2018-06-07,494574,UY
2018-06-08,554832,UY
2018-06-09,562145,UY
2018-06-10,442321,UY
2018-06-11,510701,UY
2018-06-12,513416,UY
2018-06-13,500537,UY
2018-06-14,486712,UY
2018-06-15,457178,UY
2018-06-16,450238,UY
2018-06-17,368408,UY
2018-06-18,480548,UY
2018-06-19,472251,UY
2018-06-20,472850,UY
2018-06-21,504189,UY
2018-06-22,545418,UY
2018-06-23,528102,UY
2018-06-24,421527,UY
2018-06-25,407851,UY
2018-06-26,469323,UY
2018-06-27,508917,UY
2018-06-28,537295,UY
2018-06-29,583325,UY
2018-06-30,417703,UY
2018-07-01,381280,UY
2018-07-02,492077,UY
2018-07-03,506416,UY
2018-07-04,541448,UY
2018-07-05,551451,UY
2018-07-06,464795,UY
2018-07-07,446500,UY
2018-07-08,438214,UY
2018-07-09,530625,UY
2018-07-10,536723,UY
2018-07-11,537667,UY
2018-07-12,578044,UY
2018-07-13,626649,UY
2018-07-14,605998,UY
2018-07-15,458092,UY
2018-07-16,540944,UY
2018-07-17,559370,UY
2018-07-18,491402,UY
2018-07-19,522105,UY
2018-07-20,579745,UY
2018-07-21,576878,UY
2018-07-22,458129,UY
2018-07-23,538328,UY
2018-07-24,556451,UY
2018-07-25,542769,UY
2018-07-26,529682,UY
2018-07-27,610459,UY
2018-07-28,576611,UY
2018-07-29,479340,UY
2018-07-30,573265,UY
2018-07-31,567936,UY
2018-08-01,571585,UY
2018-08-02,580789,UY
2018-08-03,633576,UY
2018-08-04,591596,UY
2018-08-05,540808,UY
2018-08-06,595649,UY
2018-08-07,604623,UY
2018-08-08,549407,UY
2018-08-09,556580,UY
2018-08-10,615777,UY
2018-08-11,609152,UY
2018-08-12,562421,UY
2018-08-13,602869,UY
2018-08-14,594260,UY
2018-08-15,577621,UY
2018-08-16,606711,UY
2018-08-17,686702,UY
2018-08-18,670450,UY
2018-08-19,466997,UY
2018-08-20,541453,UY
2018-08-21,575068,UY
2018-08-22,545665,UY
2018-08-23,577856,UY
2018-08-24,583617,UY
2018-08-25,493108,UY
2018-08-26,498243,UY
2018-08-27,566019,UY
2018-08-28,596407,UY
2018-08-29,601847,UY
2018-08-30,546984,UY
2018-08-31,577570,UY
2018-09-01,583770,UY
2018-09-02,528157,UY
2018-09-03,593143,UY
2018-09-04,614275,UY
2018-09-05,629482,UY
2018-09-06,646207,UY
2018-09-07,705343,UY
2018-09-08,647798,UY
2018-09-09,562563,UY
2018-09-10,582960,UY
2018-09-11,626219,UY
2018-09-12,618111,UY
2018-09-13,647047,UY
2018-09-14,653230,UY
2018-09-15,667947,UY
2018-09-16,540918,UY
2018-09-17,632205,UY
2018-09-18,632474,UY
2018-09-19,639327,UY
2018-09-20,671749,UY
2018-09-21,706206,UY
2018-09-22,646810,UY
2018-09-23,522725,UY
2018-09-24,613651,UY
2018-09-25,641485,UY
2018-09-26,608272,UY
2018-09-27,625099,UY
2018-09-28,648332,UY
2018-09-29,571359,UY
2018-09-30,581281,UY
2018-10-01,603617,UY
2018-10-02,666018,UY
2018-10-03,667829,UY
2018-10-04,683328,UY
2018-10-05,709766,UY
2018-10-06,701239,UY
2018-10-07,608832,UY
2018-10-08,651990,UY
2018-10-09,654641,UY
2018-10-10,665017,UY
2018-10-11,638675,UY
2018-10-12,666189,UY
2018-10-13,719113,UY
2018-10-14,638321,UY
2018-10-15,680924,UY
2018-10-16,677584,UY
2018-10-17,694095,UY
2018-10-18,665147,UY
2018-10-19,715699,UY
2018-10-20,662924,UY
2018-10-21,591158,UY
2018-10-22,645796,UY
2018-10-23,641550,UY
2018-10-24,610144,UY
2018-10-25,661057,UY
2018-10-26,710821,UY
2018-10-27,702445,UY
2018-10-28,608279,UY
2018-10-29,651214,UY
2018-10-30,627564,UY
2018-10-31,616488,UY
2018-11-01,678643,UY
2018-11-02,686632,UY
2018-11-03,679921,UY
2018-11-04,630309,UY
2018-11-05,654722,UY
2018-11-06,666910,UY
2018-11-07,678699,UY
2018-11-08,696100,UY
2018-11-09,769245,UY
2018-11-10,656324,UY
2018-11-11,524788,UY
2018-11-12,645342,UY
2018-11-13,633735,UY
2018-11-14,687607,UY
2018-11-15,721587,UY
2018-11-16,710381,UY
2018-11-17,663796,UY
2018-11-18,632856,UY
2018-11-19,695521,UY
2018-11-20,697980,UY
2018-11-21,723084,UY
2018-11-22,711162,UY
2018-11-23,679275,UY
2018-11-24,649878,UY
2018-11-25,636217,UY
2018-11-26,662960,UY
2018-11-27,667715,UY
2018-11-28,595056,UY
2018-11-29,663087,UY
2018-11-30,721443,UY
2018-12-01,684845,UY
2018-12-02,605305,UY
2018-12-03,658831,UY
2018-12-04,683307,UY
2018-12-05,676268,UY
2018-12-06,663278,UY
2018-12-07,725743,UY
2018-12-08,730890,UY
2018-12-09,603941,UY
2018-12-10,674492,UY
2018-12-11,636670,UY
2018-12-12,679120,UY
2018-12-13,638503,UY
2018-12-14,661737,UY
2018-12-15,747136,UY
2018-12-16,698082,UY
2018-12-17,602301,UY
2018-12-18,657939,UY
2018-12-19,683489,UY
2018-12-20,717798,UY
2018-12-21,751019,UY
2018-12-22,791134,UY
2018-12-23,778054,UY
2018-12-24,877854,UY
2018-12-25,801356,UY
2018-12-26,752226,UY
2018-12-27,742780,UY
2018-12-28,778628,UY
2018-12-29,759654,UY
2018-12-30,744980,UY
2018-12-31,904514,UY
2019-01-01,866090,UY
2019-01-02,691271,UY
2019-01-03,746041,UY
2019-01-04,821261,UY
2019-01-05,833351,UY
2019-01-06,759000,UY
2019-01-07,693670,UY
2019-01-08,803818,UY
2019-01-09,750797,UY
2019-01-10,728917,UY
2019-01-11,846861,UY
2019-01-12,842482,UY
2019-01-13,721352,UY
2019-01-14,759716,UY
2019-01-15,716565,UY
2019-01-16,792017,UY
2019-01-17,760416,UY
2019-01-18,764931,UY
2019-01-19,845982,UY
2019-01-20,767260,UY
2019-01-21,795939,UY
2019-01-22,760906,UY
2019-01-23,750888,UY
2019-01-24,799863,UY
2019-01-25,812987,UY
2019-01-26,807697,UY
2019-01-27,762418,UY
2019-01-28,758513,UY
2019-01-29,744406,UY
2019-01-30,716460,UY
2019-01-31,787823,UY
2019-02-01,834384,UY
2019-02-02,806758,UY
2019-02-03,721104,UY
2019-02-04,744782,UY
2019-02-05,791005,UY
2019-02-06,777011,UY
2019-02-07,781899,UY
2019-02-08,878937,UY
2019-02-09,815611,UY
2019-02-10,749470,UY
2019-02-11,719420,UY
2019-02-12,758459,UY
2019-02-13,781150,UY
2019-02-14,756823,UY
2019-02-15,856325,UY
2019-02-16,833781,UY
2019-02-17,739857,UY
2019-02-18,779391,UY
2019-02-19,783714,UY
2019-02-20,809701,UY
2019-02-21,787149,UY
2019-02-22,806994,UY
2019-02-23,716350,UY
2019-02-24,656589,UY
2019-02-25,713721,UY
2019-02-26,710823,UY
2019-02-27,715927,UY
2019-02-28,735477,UY
2019-03-01,802426,UY
2019-03-02,801648,UY
2019-03-03,723039,UY
2019-03-04,669452,UY
2019-03-05,739865,UY
2019-03-06,702054,UY
2019-03-07,669004,UY
2019-03-08,677924,UY
2019-03-09,708491,UY
2019-03-10,656656,UY
2019-03-11,681591,UY
2019-03-12,622545,UY
2019-03-13,612577,UY
2019-03-14,669101,UY
2019-03-15,718583,UY
2019-03-16,722003,UY
2019-03-17,611916,UY
2019-03-18,681305,UY
2019-03-19,696331,UY
2019-03-20,689388,UY
2019-03-21,695038,UY
2019-03-22,734049,UY
2019-03-23,747203,UY
2019-03-24,631551,UY
2019-03-25,643773,UY
2019-03-26,684613,UY
2019-03-27,694099,UY
2019-03-28,724287,UY
2019-03-29,781849,UY
2019-03-30,770046,UY
2019-03-31,680180,UY
2019-04-01,708686,UY
2019-04-02,718109,UY
2019-04-03,724418,UY
2019-04-04,701000,UY
2019-04-05,784461,UY
2019-04-06,744443,UY
2019-04-07,663318,UY
2019-04-08,700283,UY
2019-04-09,718061,UY
2019-04-10,696544,UY
2019-04-11,705912,UY
2019-04-12,830624,UY
2019-04-13,811119,UY
2019-04-14,685558,UY
2019-04-15,676606,UY
2019-04-16,702689,UY
2019-04-17,723936,UY
2019-04-18,718881,UY
2019-04-19,680080,UY
2019-04-20,652256,UY
2019-04-21,639238,UY
2019-04-22,645759,UY
2019-04-23,653501,UY
2019-04-24,652199,UY
2019-04-25,657770,UY
2019-04-26,700928,UY
2019-04-27,682414,UY
2019-04-28,625280,UY
2019-04-29,673928,UY
2019-04-30,677135,UY
2019-05-01,611521,UY
2019-05-02,675079,UY
2019-05-03,746648,UY
2019-05-04,683462,UY
2019-05-05,564050,UY
2019-05-06,672818,UY
2019-05-07,651990,UY
